CDVEH;CF;MES;CAMION;CDA;CANAL
F4S843;477;1;1;Comas;Tradicional
F1D843;1029;1;1;Comas;Tradicional
F1D843;450;1;0;Comas;Tradicional
F1D843;495;1;0;Comas;Tradicional
F1C802;533;1;1;Comas;Tradicional
D0Z754;558;1;1;Comas;Tradicional
C8Y839;542;1;1;Comas;Tradicional
A4Y879;523;1;1;Comas;Tradicional
F1B791;622;1;1;Comas;Tradicional
B9F890;586;1;1;Comas;Tradicional
D0Z940;583;1;1;Comas;Tradicional
F1B776;506;1;1;Comas;Tradicional
B9M899;585;1;1;Comas;Tradicional
D0V881;531;1;1;Comas;Tradicional
B4O725;549;1;1;Comas;Tradicional
F1F920;518;1;1;Comas;Tradicional
F3C899;558;1;1;Comas;Tradicional
F6W887;549;1;1;Comas;Tradicional
A4Y875;540;1;1;Comas;Tradicional
F1F921;602;1;1;Comas;Tradicional
A4X938;1;1;0;Comas;NULO
A4X938;87;1;0;Comas;NULO
A4X938;2;1;0;Comas;NULO
A4X938;1;1;0;Comas;NULO
A4X938;2;1;0;Comas;NULO
F4V765;630;1;1;Comas;Tradicional
F3C704;459;1;0;Comas;Tradicional
F3C704;507;1;1;Comas;Tradicional
F3C704;483;1;0;Comas;Tradicional
D9D933;584;1;1;Comas;Tradicional
ASI779;669;1;1;Comas;Tradicional
F4T834;631;1;1;Comas;Tradicional
F1A919;620;1;1;Comas;Tradicional
ASI712;595;1;1;Comas;Tradicional
F4T831;594;1;1;Comas;Tradicional
F3C900;616;1;1;Comas;Tradicional
ASI750;661;1;1;Comas;Tradicional
F3C912;623;1;1;Comas;Tradicional
B9S741;474;1;0;Comas;Tradicional
B9S741;573;1;1;Comas;Tradicional
B9S741;470;1;0;Comas;Tradicional
B7Y838;582;1;1;Comas;Tradicional
F4U933;651;1;1;Comas;Tradicional
ASI776;621;1;1;Comas;Tradicional
ASI837;580;1;1;Comas;Tradicional
F2X797;628;1;1;Comas;Tradicional
F4S910;695;1;1;Comas;Tradicional
F4S824;608;1;1;Comas;Tradicional
F4S925;675;1;1;Comas;Tradicional
F4T749;373;1;1;Comas;Tradicional
F4T749;461;1;0;Comas;Tradicional
B9F887;578;1;1;Comas;Tradicional
D0Z946;661;1;1;Comas;Tradicional
D6E758;706;1;1;Comas;Tradicional
D4K756;586;1;1;Comas;Tradicional
F1G756;691;1;1;Comas;Tradicional
F1G701;658;1;1;Comas;Tradicional
D4Q705;676;1;1;Comas;Tradicional
F1B793;612;1;1;Comas;Tradicional
F1D845;584;1;1;Comas;Tradicional
ASE867;655;1;1;Comas;Tradicional
ASB766;602;1;1;Comas;Tradicional
D0V717;625;1;1;Comas;Tradicional
ASB839;597;1;1;Comas;Tradicional
F3R889;597;1;1;Comas;Tradicional
F1G758;588;1;1;Comas;Tradicional
F4S843;634;1;0;Comas;Tradicional
F4S843;617;1;1;Comas;Tradicional
F1D843;427;1;0;Comas;Tradicional
F1D843;739;1;1;Comas;Tradicional
F1D843;483;1;0;Comas;Tradicional
F1C802;752;1;1;Comas;Tradicional
D0Z754;689;1;1;Comas;Tradicional
C8Y839;614;1;1;Comas;Tradicional
F1B868;762;1;1;Comas;Tradicional
A4Y879;617;1;1;Comas;Tradicional
A4Y877;644;1;1;Comas;Tradicional
F1B791;564;1;1;Comas;Tradicional
F1B795;588;1;1;Comas;Tradicional
B9F890;661;1;1;Comas;Tradicional
D0Z940;636;1;1;Comas;Tradicional
F1B776;589;1;1;Comas;Tradicional
B9M899;593;1;1;Comas;Tradicional
F1B800;587;1;1;Comas;Tradicional
D0V881;615;1;1;Comas;Tradicional
B4O725;600;1;1;Comas;Tradicional
F1F920;542;1;1;Comas;Tradicional
F3C899;606;1;1;Comas;Tradicional
F6W887;508;1;1;Comas;Tradicional
A4Y875;540;1;1;Comas;Tradicional
F1F921;609;1;1;Comas;Tradicional
F4V765;560;1;1;Comas;Tradicional
F3C704;822;1;1;Comas;Tradicional
F3C704;586;1;0;Comas;Tradicional
F3C704;469;1;0;Comas;Tradicional
D9D933;582;1;1;Comas;Tradicional
ASI779;613;1;1;Comas;Tradicional
F4T834;605;1;1;Comas;Tradicional
F1A919;609;1;1;Comas;Tradicional
ASI712;602;1;1;Comas;Tradicional
F4T831;601;1;1;Comas;Tradicional
F3C900;515;1;1;Comas;Tradicional
ASI750;576;1;1;Comas;Tradicional
F3C912;575;1;1;Comas;Tradicional
B9S741;502;1;0;Comas;Tradicional
B9S741;603;1;1;Comas;Tradicional
B9S741;685;1;0;Comas;Tradicional
B7Y838;585;1;1;Comas;Tradicional
ASI776;524;1;1;Comas;Tradicional
ASI837;576;1;1;Comas;Tradicional
F2X797;489;1;1;Comas;Tradicional
F4S910;538;1;1;Comas;Tradicional
F1B791;607;1;1;Comas;Tradicional
F4S824;515;1;1;Comas;Tradicional
F4U933;548;1;1;Comas;Tradicional
F4S925;575;1;1;Comas;Tradicional
F4T749;500;1;0;Comas;Tradicional
F4T749;394;1;0;Comas;Tradicional
F4T749;937;1;1;Comas;Tradicional
B9F887;582;1;1;Comas;Tradicional
D0Z946;626;1;1;Comas;Tradicional
D4K756;615;1;1;Comas;Tradicional
F1G756;705;1;1;Comas;Tradicional
F1G701;559;1;1;Comas;Tradicional
D4Q705;635;1;1;Comas;Tradicional
F1B793;554;1;1;Comas;Tradicional
ASE867;605;1;1;Comas;Tradicional
ASB766;634;1;1;Comas;Tradicional
D0V717;531;1;1;Comas;Tradicional
D0Y713;586;1;1;Comas;Tradicional
